uid,block,a,b,tol_ms,hits,den,twice_hits,a_n,b_n,b_covered
ex04_laughing_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,emotion_3408,intent_3408_last,20,24,67,48,27,40,24
ex04_laughing_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,emotion_3408,intent_3408_last,40,25,67,50,27,40,28
ex04_laughing_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,emotion_3408,speaker_count_3408_last,0,4,48,8,27,21,4
ex04_laughing_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,emotion_3408,speaker_count_3408_last,20,14,48,28,27,21,14
ex04_laughing_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,emotion_3408,speaker_count_3408_last,40,15,48,30,27,21,15
ex04_laughing_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,intent_3408_last,speaker_count_3408_last,0,8,61,16,40,21,8
ex04_laughing_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,intent_3408_last,speaker_count_3408_last,20,17,61,34,40,21,17
ex04_laughing_00183,ex04::THE SON ALLEGIANT AND WALK TWO MOONS ARE SIMILAR,intent_3408_last,speaker_count_3408_last,40,17,61,34,40,21,18
ex04_laughing_00206,ex04::ENJOY THE MOVIE,asr_3408,emotion_3408,0,6,25,12,18,7,6
ex04_laughing_00206,ex04::ENJOY THE MOVIE,asr_3408,emotion_3408,20,6,25,12,18,7,6
ex04_laughing_00206,ex04::ENJOY THE MOVIE,asr_3408,emotion_3408,40,6,25,12,18,7,6
ex04_laughing_00206,ex04::ENJOY THE MOVIE,asr_3408,intent_3408_last,0,8,30,16,18,12,8
ex04_laughing_00206,ex04::ENJOY THE MOVIE,asr_3408,intent_3408_last,20,12,30,24,18,12,12
ex04_laughing_00206,ex04::ENJOY THE MOVIE,asr_3408,intent_3408_last,40,12,30,24,18,12,12
ex04_laughing_00206,ex04::ENJOY THE MOVIE,asr_3408,speaker_count_3408_last,0,3,24,6,18,6,3
ex04_laughing_00206,ex04::ENJOY THE MOVIE,asr_3408,speaker_count_3408_last,20,5,24,10,18,6,5
ex04_laughing_00206,ex04::ENJOY THE MOVIE,asr_3408,speaker_count_3408_last,40,5,24,10,18,6,5
ex04_laughing_00206,ex04::ENJOY THE MOVIE,emotion_3408,intent_3408_last,0,5,19,10,7,12,5
ex04_laughing_00206,ex04::ENJOY THE MOVIE,emotion_3408,intent_3408_last,20,6,19,12,7,12,6
ex04_laughing_00206,ex04::ENJOY THE MOVIE,emotion_3408,intent_3408_last,40,7,19,14,7,12,7
ex04_laughing_00206,ex04::ENJOY THE MOVIE,emotion_3408,speaker_count_3408_last,0,2,13,4,7,6,2
ex04_laughing_00206,ex04::ENJOY THE MOVIE,emotion_3408,speaker_count_3408_last,20,4,13,8,7,6,4
ex04_laughing_00206,ex04::ENJOY THE MOVIE,emotion_3408,speaker_count_3408_last,40,4,13,8,7,6,4
ex04_laughing_00206,ex04::ENJOY THE MOVIE,intent_3408_last,speaker_count_3408_last,0,3,18,6,12,6,3
ex04_laughing_00206,ex04::ENJOY THE MOVIE,intent_3408_last,speaker_count_3408_last,20,5,18,10,12,6,5
ex04_laughing_00206,ex04::ENJOY THE MOVIE,intent_3408_last,speaker_count_3408_last,40,5,18,10,12,6,5
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,asr_3408,emotion_3408,0,17,58,34,37,21,17
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,asr_3408,emotion_3408,20,21,58,42,37,21,21
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,asr_3408,emotion_3408,40,21,58,42,37,21,21
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,asr_3408,intent_3408_last,0,17,61,34,37,24,17
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,asr_3408,intent_3408_last,20,24,61,48,37,24,24
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,asr_3408,intent_3408_last,40,24,61,48,37,24,24
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,asr_3408,speaker_count_3408_last,0,4,47,8,37,10,4
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,asr_3408,speaker_count_3408_last,20,9,47,18,37,10,9
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,asr_3408,speaker_count_3408_last,40,10,47,20,37,10,10
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,emotion_3408,intent_3408_last,0,11,45,22,21,24,11
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,emotion_3408,intent_3408_last,20,17,45,34,21,24,18
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,emotion_3408,intent_3408_last,40,18,45,36,21,24,19
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,emotion_3408,speaker_count_3408_last,0,5,31,10,21,10,5
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,emotion_3408,speaker_count_3408_last,20,8,31,16,21,10,8
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,emotion_3408,speaker_count_3408_last,40,8,31,16,21,10,8
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,intent_3408_last,speaker_count_3408_last,0,3,34,6,24,10,3
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,intent_3408_last,speaker_count_3408_last,20,9,34,18,24,10,9
ex04_laughing_00209,ex04::ANY TRIPLE DIGIT TEMPS THIS WEEK IN TEXAS,intent_3408_last,speaker_count_3408_last,40,9,34,18,24,10,9
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,asr_3408,emotion_3408,0,6,41,12,30,11,6
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,asr_3408,emotion_3408,20,11,41,22,30,11,11
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,asr_3408,emotion_3408,40,11,41,22,30,11,11
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,asr_3408,intent_3408_last,0,16,52,32,30,22,16
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,asr_3408,intent_3408_last,20,22,52,44,30,22,22
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,asr_3408,intent_3408_last,40,22,52,44,30,22,22
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,asr_3408,speaker_count_3408_last,0,3,37,6,30,7,3
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,asr_3408,speaker_count_3408_last,20,7,37,14,30,7,7
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,asr_3408,speaker_count_3408_last,40,7,37,14,30,7,7
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,emotion_3408,intent_3408_last,0,7,33,14,11,22,7
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,emotion_3408,intent_3408_last,20,11,33,22,11,22,13
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,emotion_3408,intent_3408_last,40,11,33,22,11,22,13
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,emotion_3408,speaker_count_3408_last,0,2,18,4,11,7,2
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,emotion_3408,speaker_count_3408_last,20,4,18,8,11,7,4
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,emotion_3408,speaker_count_3408_last,40,6,18,12,11,7,6
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,intent_3408_last,speaker_count_3408_last,0,2,29,4,22,7,2
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,intent_3408_last,speaker_count_3408_last,20,7,29,14,22,7,7
ex04_laughing_00254,ex04::ANY INDICATION ON HOW HE'S LEANING,intent_3408_last,speaker_count_3408_last,40,7,29,14,22,7,7
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,asr_3408,emotion_3408,0,12,52,24,35,17,12
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,asr_3408,emotion_3408,20,16,52,32,35,17,16
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,asr_3408,emotion_3408,40,17,52,34,35,17,17
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,asr_3408,intent_3408_last,0,18,59,36,35,24,18
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,asr_3408,intent_3408_last,20,23,59,46,35,24,23
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,asr_3408,intent_3408_last,40,24,59,48,35,24,24
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,asr_3408,speaker_count_3408_last,0,5,47,10,35,12,5
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,asr_3408,speaker_count_3408_last,20,11,47,22,35,12,11
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,asr_3408,speaker_count_3408_last,40,11,47,22,35,12,11
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,emotion_3408,intent_3408_last,0,11,41,22,17,24,11
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,emotion_3408,intent_3408_last,20,14,41,28,17,24,14
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,emotion_3408,intent_3408_last,40,14,41,28,17,24,16
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,emotion_3408,speaker_count_3408_last,0,4,29,8,17,12,4
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,emotion_3408,speaker_count_3408_last,20,10,29,20,17,12,10
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,emotion_3408,speaker_count_3408_last,40,10,29,20,17,12,10
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,intent_3408_last,speaker_count_3408_last,0,5,36,10,24,12,5
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,intent_3408_last,speaker_count_3408_last,20,10,36,20,24,12,10
ex04_laughing_00278,ex04::HEY GAGA HOW'S IT GOING IN THERE,intent_3408_last,speaker_count_3408_last,40,10,36,20,24,12,10
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,asr_3408,emotion_3408,0,8,48,16,32,16,8
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,asr_3408,emotion_3408,20,13,48,26,32,16,13
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,asr_3408,emotion_3408,40,16,48,32,32,16,16
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,asr_3408,intent_3408_last,0,9,52,18,32,20,9
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,asr_3408,intent_3408_last,20,17,52,34,32,20,17
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,asr_3408,intent_3408_last,40,20,52,40,32,20,20
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,asr_3408,speaker_count_3408_last,0,5,39,10,32,7,5
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,asr_3408,speaker_count_3408_last,20,6,39,12,32,7,6
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,asr_3408,speaker_count_3408_last,40,6,39,12,32,7,6
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,emotion_3408,intent_3408_last,0,12,36,24,16,20,12
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,emotion_3408,intent_3408_last,20,14,36,28,16,20,15
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,emotion_3408,intent_3408_last,40,15,36,30,16,20,16
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,emotion_3408,speaker_count_3408_last,0,3,23,6,16,7,3
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,emotion_3408,speaker_count_3408_last,20,4,23,8,16,7,4
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,emotion_3408,speaker_count_3408_last,40,4,23,8,16,7,4
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,intent_3408_last,speaker_count_3408_last,0,4,27,8,20,7,4
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,intent_3408_last,speaker_count_3408_last,20,5,27,10,20,7,5
ex04_laughing_00284,ex04::YOU COULD HAVE WRECKED HIS LIFE,intent_3408_last,speaker_count_3408_last,40,5,27,10,20,7,5
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,asr_3408,emotion_3408,0,8,48,16,33,15,8
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,asr_3408,emotion_3408,20,12,48,24,33,15,12
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,asr_3408,emotion_3408,40,12,48,24,33,15,12
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,asr_3408,intent_3408_last,0,15,55,30,33,22,15
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,asr_3408,intent_3408_last,20,20,55,40,33,22,20
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,asr_3408,intent_3408_last,40,22,55,44,33,22,22
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,asr_3408,speaker_count_3408_last,0,6,43,12,33,10,6
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,asr_3408,speaker_count_3408_last,20,9,43,18,33,10,9
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,asr_3408,speaker_count_3408_last,40,9,43,18,33,10,9
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,emotion_3408,intent_3408_last,0,9,37,18,15,22,9
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,emotion_3408,intent_3408_last,20,11,37,22,15,22,11
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,emotion_3408,intent_3408_last,40,12,37,24,15,22,12
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,emotion_3408,speaker_count_3408_last,0,4,25,8,15,10,4
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,emotion_3408,speaker_count_3408_last,20,7,25,14,15,10,7
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,emotion_3408,speaker_count_3408_last,40,7,25,14,15,10,7
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,intent_3408_last,speaker_count_3408_last,0,4,32,8,22,10,4
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,intent_3408_last,speaker_count_3408_last,20,7,32,14,22,10,7
ex04_laughing_00295,ex04::AND FEE AND STEFFY THEY'RE TEENAGERS,intent_3408_last,speaker_count_3408_last,40,8,32,16,22,10,8
ex04_laughing_00327,ex04::NOT SO FAST,asr_3408,emotion_3408,0,3,18,6,13,5,3
ex04_laughing_00327,ex04::NOT SO FAST,asr_3408,emotion_3408,20,4,18,8,13,5,4
ex04_laughing_00327,ex04::NOT SO FAST,asr_3408,emotion_3408,40,5,18,10,13,5,5
ex04_laughing_00327,ex04::NOT SO FAST,asr_3408,intent_3408_last,0,7,21,14,13,8,7
ex04_laughing_00327,ex04::NOT SO FAST,asr_3408,intent_3408_last,20,8,21,16,13,8,8
ex04_laughing_00327,ex04::NOT SO FAST,asr_3408,intent_3408_last,40,8,21,16,13,8,8
ex04_laughing_00327,ex04::NOT SO FAST,asr_3408,speaker_count_3408_last,0,1,18,2,13,5,1
ex04_laughing_00327,ex04::NOT SO FAST,asr_3408,speaker_count_3408_last,20,4,18,8,13,5,4
ex04_laughing_00327,ex04::NOT SO FAST,asr_3408,speaker_count_3408_last,40,4,18,8,13,5,4
ex04_laughing_00327,ex04::NOT SO FAST,emotion_3408,intent_3408_last,0,4,13,8,5,8,4
ex04_laughing_00327,ex04::NOT SO FAST,emotion_3408,intent_3408_last,20,4,13,8,5,8,4
ex04_laughing_00327,ex04::NOT SO FAST,emotion_3408,intent_3408_last,40,5,13,10,5,8,5
ex04_laughing_00327,ex04::NOT SO FAST,emotion_3408,speaker_count_3408_last,0,1,10,2,5,5,1
ex04_laughing_00327,ex04::NOT SO FAST,emotion_3408,speaker_count_3408_last,20,3,10,6,5,5,3
ex04_laughing_00327,ex04::NOT SO FAST,emotion_3408,speaker_count_3408_last,40,3,10,6,5,5,3
ex04_laughing_00327,ex04::NOT SO FAST,intent_3408_last,speaker_count_3408_last,0,1,13,2,8,5,1
ex04_laughing_00327,ex04::NOT SO FAST,intent_3408_last,speaker_count_3408_last,20,4,13,8,8,5,4
ex04_laughing_00327,ex04::NOT SO FAST,intent_3408_last,speaker_count_3408_last,40,4,13,8,8,5,4
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,asr_3408,emotion_3408,0,20,92,40,62,30,20
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,asr_3408,emotion_3408,20,27,92,54,62,30,27
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,asr_3408,emotion_3408,40,30,92,60,62,30,30
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,asr_3408,intent_3408_last,0,32,102,64,62,40,32
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,asr_3408,intent_3408_last,20,40,102,80,62,40,40
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,asr_3408,intent_3408_last,40,40,102,80,62,40,40
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,asr_3408,speaker_count_3408_last,0,9,80,18,62,18,9
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,asr_3408,speaker_count_3408_last,20,16,80,32,62,18,16
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,asr_3408,speaker_count_3408_last,40,17,80,34,62,18,17
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,intent_3408_last,0,19,70,38,30,40,19
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,intent_3408_last,20,29,70,58,30,40,29
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,intent_3408_last,40,30,70,60,30,40,33
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,speaker_count_3408_last,0,9,48,18,30,18,9
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,speaker_count_3408_last,20,15,48,30,30,18,15
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,emotion_3408,speaker_count_3408_last,40,16,48,32,30,18,16
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,speaker_count_3408_last,0,9,58,18,40,18,9
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,speaker_count_3408_last,20,17,58,34,40,18,17
ex04_laughing_00334,ex04::OKAY SINCE WE'RE TALKING ABOUT WILL SMITH WHAT OTHER MOVIES DID HE ACT IN,intent_3408_last,speaker_count_3408_last,40,18,58,36,40,18,18
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,asr_3408,emotion_3408,0,8,33,16,23,10,8
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,asr_3408,emotion_3408,20,10,33,20,23,10,10
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,asr_3408,emotion_3408,40,10,33,20,23,10,10
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,asr_3408,intent_3408_last,0,10,38,20,23,15,10
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,asr_3408,intent_3408_last,20,15,38,30,23,15,15
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,asr_3408,intent_3408_last,40,15,38,30,23,15,15
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,asr_3408,speaker_count_3408_last,0,2,30,4,23,7,2
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,asr_3408,speaker_count_3408_last,20,7,30,14,23,7,7
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,asr_3408,speaker_count_3408_last,40,7,30,14,23,7,7
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,intent_3408_last,0,9,25,18,10,15,9
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,intent_3408_last,20,10,25,20,10,15,10
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,intent_3408_last,40,10,25,20,10,15,11
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,speaker_count_3408_last,0,1,17,2,10,7,1
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,speaker_count_3408_last,20,6,17,12,10,7,6
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,emotion_3408,speaker_count_3408_last,40,7,17,14,10,7,7
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,speaker_count_3408_last,0,1,22,2,15,7,1
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,speaker_count_3408_last,20,7,22,14,15,7,7
ex04_sad_00004,ex04::HEAVIER THAN YOU THOUGHT IT WOULD BE,intent_3408_last,speaker_count_3408_last,40,7,22,14,15,7,7
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,asr_3408,emotion_3408,0,18,77,36,51,26,18
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,asr_3408,emotion_3408,20,26,77,52,51,26,26
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,asr_3408,emotion_3408,40,26,77,52,51,26,26
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,asr_3408,intent_3408_last,0,25,86,50,51,35,25
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,asr_3408,intent_3408_last,20,34,86,68,51,35,34
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,asr_3408,intent_3408_last,40,35,86,70,51,35,35
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,asr_3408,speaker_count_3408_last,0,9,67,18,51,16,9
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,asr_3408,speaker_count_3408_last,20,16,67,32,51,16,16
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,asr_3408,speaker_count_3408_last,40,16,67,32,51,16,16
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,emotion_3408,intent_3408_last,0,18,61,36,26,35,18
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,emotion_3408,intent_3408_last,20,25,61,50,26,35,26
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,emotion_3408,intent_3408_last,40,26,61,52,26,35,28
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,emotion_3408,speaker_count_3408_last,0,6,42,12,26,16,6
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,emotion_3408,speaker_count_3408_last,20,12,42,24,26,16,12
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,emotion_3408,speaker_count_3408_last,40,14,42,28,26,16,14
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,intent_3408_last,speaker_count_3408_last,0,8,51,16,35,16,8
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,intent_3408_last,speaker_count_3408_last,20,16,51,32,35,16,16
ex04_sad_00015,ex04::FENNEL IS A BULB VEGETABLE WITH A LICORICE ANISE FLAVOR TO IT,intent_3408_last,speaker_count_3408_last,40,16,51,32,35,16,16
ex04_sad_00080,ex04::I'M DOING SOCIETY A FAVOR,asr_3408,emotion_3408,0,6,33,12,23,10,6
ex04_sad_00080,ex04::I'M DOING SOCIETY A FAVOR,asr_3408,emotion_3408,20,10,33,20,23,10,10
ex04_sad_00080,ex04::I'M DOING SOCIETY A FAVOR,asr_3408,emotion_3408,40,10,33,20,23,10,10
ex04_sad_00080,ex04::I'M DOING SOCIETY A FAVOR,asr_3408,intent_3408_last,0,11,38,22,23,15,11
ex04_sad_00080,ex04::I'M DOING SOCIETY A FAVOR,asr_3408,intent_3408_last,20,15,38,30,23,15,15
ex04_sad_00080,ex04::I'M DOING SOCIETY A FAVOR,asr_3408,intent_3408_last,40,15,38,30,23,15,15
