uid,block,policy,event,offset_ms,tol_ms,hits,cuts,refs,den,twice_hits
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,fall,0.0,40.0,6,24,9,33,12
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,fall,12.5,20.0,5,24,9,33,10
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,fall,12.5,40.0,7,24,9,33,14
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,peak,0.0,20.0,3,24,6,30,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,peak,0.0,40.0,5,24,6,30,10
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,peak,12.5,20.0,4,24,6,30,8
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,peak,12.5,40.0,6,24,6,30,12
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,valley,0.0,20.0,3,24,5,29,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,valley,0.0,40.0,3,24,5,29,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,valley,12.5,20.0,3,24,5,29,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,asr_3408,valley,12.5,40.0,4,24,5,29,8
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,rise,0.0,20.0,1,10,8,18,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,rise,0.0,40.0,3,10,8,18,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,rise,12.5,20.0,2,10,8,18,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,rise,12.5,40.0,3,10,8,18,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,fall,0.0,20.0,2,10,9,19,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,fall,0.0,40.0,3,10,9,19,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,fall,12.5,20.0,2,10,9,19,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,fall,12.5,40.0,4,10,9,19,8
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,peak,0.0,20.0,1,10,6,16,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,peak,0.0,40.0,1,10,6,16,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,peak,12.5,20.0,1,10,6,16,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,peak,12.5,40.0,3,10,6,16,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,valley,0.0,20.0,1,10,5,15,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,valley,0.0,40.0,1,10,5,15,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,valley,12.5,20.0,1,10,5,15,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3408,valley,12.5,40.0,2,10,5,15,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,rise,0.0,20.0,2,17,8,25,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,rise,0.0,40.0,4,17,8,25,8
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,rise,12.5,20.0,3,17,8,25,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,rise,12.5,40.0,5,17,8,25,10
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,fall,0.0,20.0,3,17,9,26,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,fall,0.0,40.0,7,17,9,26,14
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,fall,12.5,20.0,5,17,9,26,10
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,fall,12.5,40.0,7,17,9,26,14
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,peak,0.0,20.0,1,17,6,23,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,peak,0.0,40.0,5,17,6,23,10
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,peak,12.5,20.0,4,17,6,23,8
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,peak,12.5,40.0,6,17,6,23,12
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,valley,0.0,20.0,2,17,5,22,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,valley,0.0,40.0,3,17,5,22,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,valley,12.5,20.0,3,17,5,22,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,intent_3408_last,valley,12.5,40.0,3,17,5,22,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,rise,0.0,20.0,2,6,8,14,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,rise,0.0,40.0,2,6,8,14,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,rise,12.5,20.0,2,6,8,14,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,rise,12.5,40.0,2,6,8,14,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,fall,0.0,20.0,0,6,9,15,0
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,fall,0.0,40.0,0,6,9,15,0
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,fall,12.5,20.0,0,6,9,15,0
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,fall,12.5,40.0,1,6,9,15,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,peak,0.0,20.0,1,6,6,12,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,peak,0.0,40.0,3,6,6,12,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,peak,12.5,20.0,3,6,6,12,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,peak,12.5,40.0,5,6,6,12,10
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,valley,0.0,20.0,1,6,5,11,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,valley,0.0,40.0,1,6,5,11,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,valley,12.5,20.0,1,6,5,11,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,speaker_count_3408_last,valley,12.5,40.0,1,6,5,11,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,rise,0.0,20.0,1,11,8,19,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,rise,0.0,40.0,3,11,8,19,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,rise,12.5,20.0,2,11,8,19,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,rise,12.5,40.0,3,11,8,19,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,fall,0.0,20.0,1,11,9,20,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,fall,0.0,40.0,4,11,9,20,8
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,fall,12.5,20.0,1,11,9,20,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,fall,12.5,40.0,5,11,9,20,10
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,peak,0.0,20.0,0,11,6,17,0
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,peak,0.0,40.0,2,11,6,17,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,peak,12.5,20.0,2,11,6,17,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,peak,12.5,40.0,4,11,6,17,8
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,valley,0.0,20.0,1,11,5,16,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,valley,0.0,40.0,2,11,5,16,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,valley,12.5,20.0,2,11,5,16,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3407,valley,12.5,40.0,2,11,5,16,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,rise,0.0,20.0,1,10,8,18,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,rise,0.0,40.0,3,10,8,18,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,rise,12.5,20.0,2,10,8,18,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,rise,12.5,40.0,3,10,8,18,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,fall,0.0,20.0,2,10,9,19,4
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,fall,0.0,40.0,5,10,9,19,10
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,fall,12.5,20.0,3,10,9,19,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,fall,12.5,40.0,5,10,9,19,10
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,peak,0.0,20.0,1,10,6,16,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,peak,0.0,40.0,1,10,6,16,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,peak,12.5,20.0,1,10,6,16,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,peak,12.5,40.0,3,10,6,16,6
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,valley,0.0,20.0,1,10,5,15,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,valley,0.0,40.0,1,10,5,15,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,valley,12.5,20.0,1,10,5,15,2
ex03_sad_00376,ex03::HIS NAME IS ADAM BRODY,emotion_3409,valley,12.5,40.0,2,10,5,15,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,rise,0.0,20.0,3,16,9,25,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,rise,0.0,40.0,7,16,9,25,14
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,rise,12.5,20.0,6,16,9,25,12
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,rise,12.5,40.0,7,16,9,25,14
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,fall,0.0,20.0,4,16,8,24,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,fall,0.0,40.0,4,16,8,24,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,fall,12.5,20.0,4,16,8,24,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,fall,12.5,40.0,6,16,8,24,12
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,peak,0.0,20.0,1,16,6,22,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,peak,0.0,40.0,4,16,6,22,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,peak,12.5,20.0,3,16,6,22,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,peak,12.5,40.0,5,16,6,22,10
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,valley,0.0,20.0,3,16,5,21,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,valley,0.0,40.0,4,16,5,21,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,valley,12.5,20.0,4,16,5,21,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,asr_3408,valley,12.5,40.0,4,16,5,21,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,rise,0.0,20.0,4,7,9,16,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,rise,0.0,40.0,5,7,9,16,10
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,rise,12.5,20.0,5,7,9,16,10
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,rise,12.5,40.0,6,7,9,16,12
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,fall,0.0,20.0,2,7,8,15,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,fall,0.0,40.0,3,7,8,15,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,fall,12.5,20.0,3,7,8,15,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,fall,12.5,40.0,4,7,8,15,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,peak,0.0,20.0,1,7,6,13,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,peak,0.0,40.0,4,7,6,13,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,peak,12.5,20.0,3,7,6,13,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,peak,12.5,40.0,4,7,6,13,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,valley,0.0,20.0,1,7,5,12,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,valley,0.0,40.0,3,7,5,12,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,valley,12.5,20.0,1,7,5,12,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3408,valley,12.5,40.0,3,7,5,12,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,rise,0.0,20.0,2,8,9,17,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,rise,0.0,40.0,4,8,9,17,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,rise,12.5,20.0,4,8,9,17,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,rise,12.5,40.0,4,8,9,17,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,fall,0.0,20.0,2,8,8,16,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,fall,0.0,40.0,2,8,8,16,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,fall,12.5,20.0,2,8,8,16,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,fall,12.5,40.0,5,8,8,16,10
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,peak,0.0,20.0,0,8,6,14,0
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,peak,0.0,40.0,4,8,6,14,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,peak,12.5,20.0,2,8,6,14,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,peak,12.5,40.0,5,8,6,14,10
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,valley,0.0,20.0,2,8,5,13,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,valley,0.0,40.0,3,8,5,13,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,valley,12.5,20.0,3,8,5,13,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,intent_3408_last,valley,12.5,40.0,3,8,5,13,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,rise,0.0,20.0,1,4,9,13,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,rise,0.0,40.0,3,4,9,13,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,rise,12.5,20.0,3,4,9,13,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,rise,12.5,40.0,3,4,9,13,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,fall,0.0,20.0,2,4,8,12,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,fall,0.0,40.0,2,4,8,12,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,fall,12.5,20.0,2,4,8,12,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,fall,12.5,40.0,3,4,8,12,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,peak,0.0,20.0,0,4,6,10,0
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,peak,0.0,40.0,2,4,6,10,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,peak,12.5,20.0,1,4,6,10,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,peak,12.5,40.0,3,4,6,10,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,valley,0.0,20.0,0,4,5,9,0
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,valley,0.0,40.0,0,4,5,9,0
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,valley,12.5,20.0,0,4,5,9,0
ex03_whisper_00010,ex03::IS THAT SUCCESS,speaker_count_3408_last,valley,12.5,40.0,0,4,5,9,0
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,rise,0.0,20.0,3,6,9,15,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,rise,0.0,40.0,4,6,9,15,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,rise,12.5,20.0,4,6,9,15,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,rise,12.5,40.0,5,6,9,15,10
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,fall,0.0,20.0,2,6,8,14,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,fall,0.0,40.0,3,6,8,14,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,fall,12.5,20.0,3,6,8,14,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,fall,12.5,40.0,4,6,8,14,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,peak,0.0,20.0,1,6,6,12,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,peak,0.0,40.0,3,6,6,12,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,peak,12.5,20.0,2,6,6,12,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,peak,12.5,40.0,3,6,6,12,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,valley,0.0,20.0,1,6,5,11,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,valley,0.0,40.0,2,6,5,11,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,valley,12.5,20.0,1,6,5,11,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3407,valley,12.5,40.0,2,6,5,11,4
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,rise,0.0,20.0,3,6,9,15,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,rise,0.0,40.0,5,6,9,15,10
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,rise,12.5,20.0,5,6,9,15,10
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,rise,12.5,40.0,5,6,9,15,10
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,fall,0.0,20.0,1,6,8,14,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,fall,0.0,40.0,1,6,8,14,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,fall,12.5,20.0,1,6,8,14,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,fall,12.5,40.0,4,6,8,14,8
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,peak,0.0,20.0,1,6,6,12,2
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,peak,0.0,40.0,3,6,6,12,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,peak,12.5,20.0,3,6,6,12,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,peak,12.5,40.0,3,6,6,12,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,valley,0.0,20.0,3,6,5,11,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,valley,0.0,40.0,3,6,5,11,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,valley,12.5,20.0,3,6,5,11,6
ex03_whisper_00010,ex03::IS THAT SUCCESS,emotion_3409,valley,12.5,40.0,3,6,5,11,6
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,rise,0.0,20.0,4,25,11,36,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,rise,0.0,40.0,10,25,11,36,20
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,rise,12.5,20.0,7,25,11,36,14
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,rise,12.5,40.0,10,25,11,36,20
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,fall,0.0,20.0,7,25,12,37,14
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,fall,0.0,40.0,8,25,12,37,16
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,fall,12.5,20.0,8,25,12,37,16
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,fall,12.5,40.0,10,25,12,37,20
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,peak,0.0,20.0,3,25,7,32,6
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,peak,0.0,40.0,4,25,7,32,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,peak,12.5,20.0,4,25,7,32,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,peak,12.5,40.0,4,25,7,32,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,valley,0.0,20.0,2,25,6,31,4
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,valley,0.0,40.0,5,25,6,31,10
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,valley,12.5,20.0,4,25,6,31,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,asr_3408,valley,12.5,40.0,6,25,6,31,12
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,rise,0.0,20.0,4,11,11,22,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,rise,0.0,40.0,6,11,11,22,12
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,rise,12.5,20.0,5,11,11,22,10
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,rise,12.5,40.0,7,11,11,22,14
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,fall,0.0,20.0,1,11,12,23,2
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,fall,0.0,40.0,3,11,12,23,6
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,fall,12.5,20.0,2,11,12,23,4
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,fall,12.5,40.0,6,11,12,23,12
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,peak,0.0,20.0,1,11,7,18,2
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,peak,0.0,40.0,2,11,7,18,4
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,peak,12.5,20.0,2,11,7,18,4
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,peak,12.5,40.0,2,11,7,18,4
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,valley,0.0,20.0,3,11,6,17,6
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,valley,0.0,40.0,4,11,6,17,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,valley,12.5,20.0,3,11,6,17,6
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,emotion_3408,valley,12.5,40.0,4,11,6,17,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,rise,0.0,20.0,5,15,11,26,10
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,rise,0.0,40.0,8,15,11,26,16
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,rise,12.5,20.0,6,15,11,26,12
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,rise,12.5,40.0,8,15,11,26,16
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,fall,0.0,20.0,3,15,12,27,6
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,fall,0.0,40.0,4,15,12,27,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,fall,12.5,20.0,4,15,12,27,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,fall,12.5,40.0,7,15,12,27,14
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,peak,0.0,20.0,2,15,7,22,4
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,peak,0.0,40.0,3,15,7,22,6
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,peak,12.5,20.0,3,15,7,22,6
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,peak,12.5,40.0,4,15,7,22,8
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,valley,0.0,20.0,1,15,6,21,2
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,valley,0.0,40.0,3,15,6,21,6
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,valley,12.5,20.0,2,15,6,21,4
ex03_whisper_00014,ex03::IS IT THE SHAPE OF THINGS TO COME,intent_3408_last,valley,12.5,40.0,4,15,6,21,8
